hmid agency_label social_label
383 0 0
384 1 0
385 0 1
386 1 0
388 1 0
390 0 1
391 1 1
392 1 1
393 1 1
394 1 1
395 0 1
396 0 1
397 1 0
398 1 1
399 1 0
400 0 1
401 1 0
405 1 1
406 1 1
407 1 0
408 0 1
409 1 1
410 0 0
411 1 1
412 1 1
413 1 1
414 1 0
415 1 1
416 1 0
417 1 1
418 1 0
419 1 0
421 0 1
422 0 1
423 0 0
424 1 1
425 1 0
429 1 1
430 1 0
431 1 0
433 0 1
434 1 1
435 1 0
436 1 0
437 1 0
441 0 1
442 0 1
443 1 0
448 1 0
449 1 0
450 1 0
451 0 1
452 1 0
455 1 0
456 1 1
457 1 1
458 0 1
460 1 0
461 1 1
462 1 1
465 1 1
466 1 1
467 1 1
468 1 1
469 1 0
470 1 0
471 1 1
472 1 1
473 1 1
474 1 0
475 1 0
476 0 1
477 1 0
478 1 0
479 1 1
480 0 0
481 1 0
482 1 0
483 1 1
484 1 0
485 0 1
487 1 1
488 1 1
489 1 0
490 0 1
491 0 0
492 1 0
493 1 0
494 1 1
498 0 0
499 1 0
500 1 0
501 1 1
502 0 1
503 1 0
504 1 0
505 0 1
506 0 0
507 1 1
508 1 0
509 1 0
514 0 0
515 1 0
517 0 1
519 1 1
520 0 0
521 1 1
522 1 1
524 0 1
525 1 1
526 1 1
527 1 1
532 1 0
533 0 1
534 1 0
535 1 1
536 0 1
537 0 0
538 1 0
539 1 0
540 1 1
541 1 0
542 1 1
543 1 0
544 1 0
545 1 0
546 1 1
547 1 1
548 1 0
549 1 0
550 1 1
551 0 1
558 1 0
559 1 0
560 1 0
561 1 1
563 0 1
567 0 1
570 1 1
571 1 0
572 1 0
573 1 1
574 1 0
575 0 1
576 1 0
577 1 0
578 1 0
579 1 1
580 1 1
582 1 0
583 1 1
584 1 1
585 1 0
586 1 0
587 1 0
588 1 1
589 0 1
590 0 1
591 1 0
592 1 1
593 1 1
594 1 1
595 1 0
596 1 0
597 1 0
598 1 0
599 1 0
600 1 1
601 1 0
602 1 0
606 1 0
607 1 0
608 0 1
612 1 1
613 1 0
614 1 0
615 1 0
616 1 0
617 0 1
618 1 0
620 1 0
621 1 0
622 0 0
623 1 0
624 0 1
625 1 0
626 1 0
627 1 0
628 1 1
629 1 0
630 1 0
631 1 1
632 1 1
633 0 1
634 1 0
635 0 1
636 1 1
637 1 1
638 1 1
639 1 0
640 0 0
641 1 0
645 1 1
646 1 0
647 1 0
648 1 1
649 0 1
650 1 0
653 1 0
654 0 1
655 0 1
656 1 0
658 0 1
659 1 0
660 1 1
661 1 0
662 1 0
663 1 0
664 0 1
665 1 1
669 1 1
670 1 1
671 1 0
672 0 1
675 1 0
676 1 0
677 1 0
678 1 0
679 1 0
680 0 1
681 0 0
682 1 1
683 1 1
685 1 1
689 0 0
690 1 1
691 1 1
692 1 1
696 1 0
697 1 0
698 1 1
699 1 0
700 0 1
702 1 1
703 1 1
704 1 0
705 1 0
706 0 1
707 0 1
708 1 1
714 1 1
715 1 1
716 1 0
717 1 0
718 1 1
719 1 0
721 1 1
723 1 0
728 1 1
729 1 1
730 1 0
731 1 0
732 1 0
733 1 0
734 1 1
735 1 0
736 1 1
737 1 0
738 1 1
739 1 1
740 1 1
741 1 0
742 1 1
743 1 0
748 1 0
749 1 0
750 1 0
751 1 0
752 1 0
753 1 1
754 1 0
755 1 0
756 1 1
757 0 1
758 1 1
759 1 0
760 1 0
761 0 1
765 0 1
766 1 0
767 1 0
768 1 0
769 0 1
770 1 1
771 1 0
772 0 1
773 1 0
774 1 0
782 1 1
783 1 0
784 1 1
785 1 1
786 0 1
787 0 1
788 0 0
792 0 1
793 1 0
794 1 0
795 1 0
796 0 1
797 0 1
798 1 0
799 1 0
800 1 0
801 1 1
802 1 1
803 1 0
804 0 1
805 1 1
806 1 0
807 1 1
808 1 1
809 1 1
810 1 1
811 1 0
812 0 0
813 0 1
814 1 1
815 1 0
818 0 1
820 1 1
821 0 0
822 0 0
823 1 0
824 1 0
825 1 0
826 1 1
827 1 1
828 0 1
829 0 1
830 1 0
834 1 1
835 1 0
836 1 1
837 0 1
838 0 0
839 0 1
843 1 0
844 1 0
845 1 0
846 1 1
847 1 0
848 1 0
849 1 0
850 1 0
851 0 1
852 1 0
853 0 1
854 1 0
855 1 0
856 1 0
857 1 0
858 1 1
859 1 0
860 1 0
861 0 0
862 1 1
863 1 1
864 1 0
865 0 1
866 1 0
867 1 0
868 1 0
869 1 0
870 1 0
873 0 1
874 1 0
875 0 1
876 1 1
877 1 0
878 1 0
879 1 0
880 0 1
881 1 1
882 1 1
883 1 0
884 1 0
885 0 1
887 1 0
888 0 1
889 1 0
890 1 0
891 1 0
892 0 1
893 1 0
894 0 1
895 1 0
896 1 1
897 1 0
898 1 1
899 1 0
903 1 0
904 1 0
905 1 0
906 1 0
907 1 0
908 1 0
909 1 0
910 1 1
911 1 0
912 1 0
913 0 1
914 1 0
915 1 1
918 1 0
919 0 1
920 0 1
922 1 0
923 1 1
924 1 0
925 1 0
926 1 0
927 1 0
931 1 0
932 1 0
933 1 0
934 1 1
936 0 1
937 0 1
939 1 1
940 1 0
942 0 1
943 1 1
944 0 1
945 1 0
946 0 1
947 1 1
948 1 0
949 1 0
950 0 0
951 1 0
954 1 1
955 1 0
956 1 0
957 1 0
958 1 0
959 1 0
960 1 0
961 1 0
962 1 0
963 0 1
964 0 1
965 0 1
966 0 1
967 1 0
968 1 1
969 1 0
970 1 1
971 1 0
972 0 1
973 0 1
974 0 1
975 0 1
976 1 0
977 1 0
978 1 1
979 0 1
980 0 1
981 1 1
982 1 1
983 0 1
984 1 1
985 1 0
986 1 1
988 0 1
989 0 1
990 0 1
991 0 1
992 1 1
993 0 1
995 0 1
996 1 0
997 1 0
998 1 0
999 0 1
1000 0 1
1001 0 1
1002 1 0
1003 1 0
1004 1 0
1005 1 0
1006 1 0
1007 1 0
1008 1 0
1009 1 0
1010 1 0
1011 1 0
1012 1 1
1013 1 0
1020 0 1
1021 1 0
1022 1 0
1023 1 0
1024 1 1
1025 1 1
1026 1 1
1027 1 0
1028 0 1
1029 0 0
1030 0 1
1031 1 0
1035 1 0
1036 1 0
1037 0 0
1039 0 1
1040 0 1
1041 1 0
1042 1 1
1043 1 1
1044 1 0
1045 1 0
1046 1 0
1047 0 1
1048 1 0
1049 1 0
1052 0 1
1053 0 1
1054 0 1
1055 0 1
1056 1 1
1057 0 1
1058 1 1
1059 1 1
1060 0 1
1061 1 0
1062 1 1
1063 1 1
1064 1 0
1065 1 1
1066 1 0
1067 1 0
1068 1 0
1069 1 0
1070 1 0
1071 1 0
1072 1 1
1073 1 0
1074 1 0
1075 1 1
1076 0 1
1077 1 1
1078 0 0
1079 0 1
1081 0 0
1082 0 0
1083 0 1
1084 1 1
1085 1 0
1086 0 1
1087 1 0
1088 0 0
1089 1 0
1090 1 1
1091 1 0
1092 1 0
1093 0 1
1094 0 1
1095 0 1
1096 1 0
1098 1 1
1099 1 1
1100 1 1
1101 1 0
1102 1 0
1103 0 0
1109 1 0
1110 1 1
1111 0 1
1112 1 1
1113 0 0
1114 1 0
1115 1 0
1116 0 0
1117 1 0
1119 1 1
1120 1 0
1121 1 0
1124 1 0
1125 1 0
1126 1 0
1127 0 0
1128 1 1
1129 1 1
1130 1 1
1132 1 0
1133 0 0
1134 1 0
1135 1 1
1136 1 1
1137 1 1
1138 1 0
1139 1 1
1140 1 0
1141 1 0
1142 1 0
1143 0 1
1144 1 0
1145 1 0
1146 1 1
1147 1 1
1148 1 0
1152 1 1
1153 1 1
1154 1 1
1158 1 0
1159 1 0
1160 0 1
1162 1 0
1163 1 0
1165 1 0
1167 1 0
1168 1 0
1169 0 1
1170 1 1
1171 1 0
1172 0 1
1176 1 0
1177 1 1
1178 1 0
1179 1 1
1180 1 0
1181 1 0
1184 1 1
1185 1 0
1186 1 0
1187 1 0
1188 1 0
1189 1 1
1190 1 0
1193 1 1
1199 1 1
1203 1 1
1204 1 0
1205 1 1
1206 1 1
1207 1 1
1208 1 0
1209 1 0
1210 1 0
1212 0 1
1213 1 1
1214 0 1
1215 1 0
1216 1 1
1217 0 1
1219 1 1
1225 0 0
1226 1 0
1227 1 0
1228 1 1
1229 1 1
1230 1 1
1231 0 1
1232 0 1
1233 0 1
1234 1 1
1236 1 0
1237 1 0
1238 1 1
1239 1 0
1240 1 0
1241 1 0
1242 1 1
1243 1 0
1244 1 0
1245 1 0
1246 1 0
1247 0 1
1248 1 1
1249 0 1
1250 1 0
1251 0 1
1252 1 0
1253 1 0
1254 0 1
1255 1 0
1256 0 1
1257 0 1
1258 1 1
1259 1 1
1260 1 0
1263 0 0
1264 0 0
1265 0 0
1266 1 0
1267 1 0
1268 0 1
1269 1 1
1270 1 0
1271 0 1
1272 1 0
1273 1 1
1274 1 0
1278 0 1
1279 1 1
1280 1 1
1281 1 1
1282 1 0
1283 1 0
1284 0 1
1285 1 1
1286 1 1
1287 1 0
1288 0 1
1289 1 0
1290 1 1
1291 1 1
1292 1 1
1294 1 0
1296 1 1
1297 0 0
1298 1 0
1299 0 1
1300 0 1
1301 1 0
1302 1 1
1303 0 1
1304 1 1
1305 1 0
1306 1 0
1307 1 1
1308 0 0
1309 0 0
1310 1 0
1311 1 1
1312 1 1
1313 1 1
1314 1 0
1315 1 0
1316 1 0
1320 1 0
1321 1 1
1322 1 0
1324 1 1
1325 0 1
1329 1 0
1330 1 0
1333 1 0
1334 1 1
1335 1 0
1336 1 0
1338 1 0
1339 1 1
1340 0 1
1341 0 0
1342 0 1
1343 0 0
1344 0 1
1345 0 0
1346 0 1
1347 1 1
1348 1 0
1349 1 0
1350 1 1
1351 1 0
1352 1 1
1353 1 0
1354 1 1
1355 1 1
1356 0 1
1357 0 1
1358 1 0
1362 1 0
1363 1 0
1364 1 1
1368 0 1
1369 1 1
1370 1 1
1371 1 1
1372 1 1
1373 1 1
1374 1 0
1375 1 0
1376 1 1
1380 1 0
1381 1 0
1382 1 0
1383 1 0
1384 1 0
1386 0 1
1387 1 1
1388 1 0
1392 1 0
1393 1 1
1394 1 0
1395 0 1
1396 0 1
1397 0 1
1398 1 0
1399 1 0
1400 1 0
1402 1 0
1403 1 0
1404 1 1
1405 1 1
1406 1 0
1407 1 1
1408 1 1
1409 1 1
1411 1 1
1412 1 1
1416 1 1
1417 1 1
1418 1 1
1419 0 1
1420 1 0
1421 1 0
1422 0 1
1423 1 0
1424 1 0
1425 1 1
1426 0 1
1427 0 1
1428 1 1
1429 1 1
1430 1 1
1431 1 0
1432 1 1
1433 1 0
1434 1 1
1435 1 1
1436 1 0
1437 0 0
1438 1 0
1439 1 0
1441 1 0
1442 1 0
1443 1 0
1444 1 0
1445 0 0
1446 1 1
1447 1 0
1448 1 0
1450 0 0
1451 1 1
1452 0 1
1453 0 0
1454 1 0
1455 0 1
1456 0 1
1457 1 0
1458 1 0
1459 1 0
1460 1 0
1461 1 1
1462 0 1
1463 1 0
1464 1 0
1465 0 1
1466 1 0
1467 1 0
1468 1 1
1469 1 0
1472 1 1
1476 1 1
1477 1 1
1478 1 0
1479 1 0
1480 1 0
1481 1 0
1482 0 1
1483 0 0
1484 1 0
1485 1 1
1486 1 0
1487 1 1
1488 1 0
1489 1 0
1490 0 1
1491 1 0
1492 1 0
1493 1 0
1494 1 0
1495 1 0
1496 1 1
1497 1 0
1498 0 0
1499 1 0
1500 1 0
1501 1 0
1503 1 0
1504 0 1
1505 1 1
1506 1 1
1507 1 0
1508 1 1
1509 1 0
1510 0 1
1511 0 1
1515 1 0
1516 1 0
1517 1 0
1518 1 0
1519 1 0
1520 0 1
1524 1 0
1530 1 0
1531 1 1
1532 1 1
1536 0 1
1537 1 0
1538 1 1
1539 1 1
1540 1 1
1541 1 0
1543 1 0
1545 1 1
1546 1 1
1547 1 0
1548 1 1
1549 1 1
1550 1 0
1551 0 1
1552 1 0
1553 0 1
1554 0 1
1555 1 0
1556 1 1
1557 1 1
1558 1 1
1563 0 1
1564 1 0
1565 0 1
1566 1 0
1567 1 1
1568 1 0
1570 1 0
1571 1 0
1572 0 1
1573 1 1
1574 1 0
1575 1 0
1576 1 0
1577 1 0
1578 1 1
1579 1 0
1580 1 1
1581 1 0
1582 1 0
1583 1 0
1585 0 1
1587 1 0
1588 1 0
1593 1 0
1594 1 0
1595 1 0
1596 1 1
1597 1 1
1598 1 0
1599 0 0
1600 1 0
1601 1 0
1602 0 1
1603 0 1
1604 1 0
1605 0 1
1606 1 0
1607 1 1
1608 0 1
1609 0 1
1610 0 1
1611 1 0
1613 1 1
1617 1 1
1618 1 1
1619 1 1
1620 1 1
1621 0 0
1622 1 1
1623 1 1
1624 1 1
1625 1 1
1628 1 1
1629 1 0
1630 1 1
1631 0 1
1633 0 0
1634 0 0
1635 1 0
1636 1 1
1637 0 1
1638 0 1
1640 0 1
1641 1 0
1642 0 1
1643 1 0
1644 1 1
1645 0 0
1646 1 0
1647 1 1
1648 1 1
1649 1 0
1650 0 1
1651 1 0
1652 1 0
1653 1 0
1654 1 0
1655 1 0
1656 1 0
1657 0 1
1658 1 0
1660 1 0
1662 1 0
1663 1 1
1664 0 0
1665 1 1
1666 1 1
1667 1 0
1668 1 0
1671 0 1
1672 0 1
1673 0 1
1674 1 1
1675 1 0
1676 1 0
1677 1 0
1678 1 1
1679 0 0
1680 0 1
1681 0 1
1682 0 1
1683 1 0
1684 0 1
1685 0 0
1686 0 1
1687 0 1
1688 1 1
1689 1 0
1690 1 0
1691 1 0
1692 1 0
1693 1 0
1694 1 0
1695 1 0
1696 1 1
1697 1 1
1698 0 1
1699 0 1
1702 1 0
1703 0 0
1704 0 1
1705 1 0
1706 1 1
1707 1 0
1708 1 0
1709 1 1
1711 1 0
1714 1 0
1716 1 1
1717 0 1
1718 0 1
1719 0 1
1720 1 1
1721 0 1
1722 0 1
1723 0 1
1724 0 0
1725 1 1
1726 1 0
1727 1 1
1728 0 0
1729 1 0
1730 1 1
1731 1 1
1732 0 0
1733 1 1
1736 1 1
1738 0 1
1739 1 1
1740 1 0
1741 0 0
1742 0 1
1744 1 0
1745 0 0
1746 1 0
1747 1 1
1748 0 1
1749 1 1
1750 1 1
1751 1 0
1752 1 1
1753 1 1
1754 0 1
1759 1 0
1760 1 0
1761 0 0
1762 1 0
1763 1 0
1764 1 0
1765 1 0
1766 1 0
1767 1 0
1768 1 0
1769 1 0
1770 0 1
1771 1 0
1772 0 1
1773 1 0
1774 1 1
1775 1 0
1776 1 1
1777 1 1
1778 1 0
1779 0 1
1780 1 1
1781 1 1
1782 1 0
1783 1 0
1784 0 1
1785 0 1
1786 1 0
1787 1 0
1788 1 0
1789 1 1
1790 0 1
1791 1 0
1792 0 0
1793 0 1
1794 1 0
1795 1 1
1796 1 1
1797 1 0
1798 0 1
1799 0 1
1800 1 0
1801 1 1
1806 1 0
1807 1 0
1808 0 1
1809 1 0
1810 0 1
1811 1 0
1818 1 1
1819 1 1
1820 1 0
1821 1 0
1822 1 1
1823 1 0
1824 1 1
1825 1 0
1826 1 0
1827 1 0
1828 1 0
1829 1 0
1830 0 1
1831 0 1
1832 0 0
1833 1 0
1834 1 1
1835 1 0
1842 0 1
1843 1 0
1844 1 0
1848 1 0
1849 1 1
1850 1 0
1851 1 1
1852 1 1
1853 1 1
1854 1 0
1855 1 1
1856 1 0
1859 1 1
1861 0 1
1862 0 0
1863 1 0
1864 1 1
1865 1 0
1866 0 1
1867 1 1
1868 1 1
1869 1 0
1870 0 0
1871 1 1
1872 1 1
1873 1 1
1874 1 1
1875 0 1
1876 1 1
1877 1 1
1878 0 1
1879 1 0
1880 0 0
1882 1 0
1883 1 1
1884 0 0
1885 1 0
1886 0 0
1887 1 1
1888 0 1
1889 1 0
1890 0 1
1891 1 0
1892 0 1
1893 1 0
1894 1 0
1895 1 0
1896 1 1
1897 0 0
1898 0 1
1900 1 1
1901 1 1
1902 0 1
1903 0 0
1904 0 1
1905 1 1
1906 1 1
1907 1 1
1908 0 1
1909 1 0
1910 1 0
1911 1 1
1912 1 0
1916 1 0
1917 1 1
1920 1 1
1921 1 0
1922 1 1
1923 1 0
1924 1 1
1925 1 0
1926 1 0
1927 1 0
1928 1 0
1932 1 1
1933 1 0
1934 1 1
1935 0 0
1936 1 0
1937 1 0
1938 0 1
1941 1 1
1942 1 1
1943 1 0
1946 1 1
1947 1 1
1948 1 1
1949 1 0
1950 0 1
1951 0 0
1952 0 1
1953 0 1
1954 0 1
1956 0 1
1957 1 0
1958 0 1
1962 1 0
1963 0 1
1964 1 1
1968 0 1
1969 0 0
1970 1 1
1974 0 1
1975 0 0
1976 0 1
1977 1 0
1978 1 0
1979 0 0
1981 1 1
1982 0 1
1983 0 1
1984 1 0
1985 1 0
1986 1 1
1987 1 0
1988 1 0
1989 1 1
1990 1 0
1991 1 0
1992 1 0
1993 0 1
1994 0 1
1995 1 1
1996 1 0
1997 0 1
1998 1 1
1999 1 1
2000 1 1
2001 1 1
2002 1 0
2003 0 0
2007 1 0
2008 0 1
2009 0 0
2011 1 0
2012 1 0
2013 0 1
2014 0 1
2015 1 0
2016 1 1
2017 0 0
2018 1 1
2019 1 0
2020 1 0
2021 0 0
2022 0 1
2023 0 0
2024 0 0
2025 1 1
2026 1 1
2027 1 1
2028 0 1
2029 1 0
2030 1 0
2031 1 1
2032 1 1
2033 1 0
2034 0 1
2035 0 1
2036 1 1
2037 1 1
2038 1 0
2039 0 1
2040 1 0
2041 1 0
2042 1 1
2044 0 1
2046 0 1
2049 0 0
2050 1 0
2051 0 1
2052 1 0
2053 1 0
2054 1 1
2057 1 1
2058 0 1
2059 1 1
2060 1 1
2061 1 0
2064 1 0
2065 1 0
2066 0 1
2067 1 0
2068 1 0
2069 1 0
2072 0 1
2073 1 0
2074 1 1
2075 1 0
2076 1 1
2079 0 1
2080 0 1
2081 1 0
2082 1 1
2083 1 0
2084 1 1
2089 0 1
2090 0 1
2091 1 0
2092 0 0
2093 1 0
2095 1 0
2096 1 0
2097 1 0
2098 0 1
2099 1 0
2100 1 0
2101 0 1
2102 0 1
2104 1 0
2105 1 0
2106 1 0
2107 0 1
2108 0 0
2109 1 0
2110 0 1
2111 1 0
2112 0 1
2115 1 1
2117 1 0
2118 1 1
2119 1 0
2121 1 0
2122 1 0
2123 1 0
2124 0 1
2125 0 1
2126 1 0
2127 0 1
2128 0 1
2129 0 1
2130 1 0
2131 1 0
2132 0 1
2134 1 0
2135 1 0
2138 0 1
2139 1 1
2140 1 0
2141 1 0
2142 1 0
2143 1 0
2144 1 0
2145 1 0
2146 0 1
2147 1 1
2151 0 1
2152 1 0
2153 0 1
2154 0 0
2155 0 0
2156 1 0
2157 1 0
2159 1 0
2160 0 0
2161 1 0
2162 1 0
2163 1 0
2164 0 0
2165 1 0
2166 0 1
2167 1 0
2168 0 1
2172 0 1
2173 1 0
2174 1 0
2175 1 0
2176 1 0
2177 1 0
2178 1 1
2179 1 0
2180 1 1
2181 1 0
2182 1 0
2183 1 0
2184 1 1
2185 1 0
2186 0 1
2187 1 0
2188 1 0
2191 1 0
2192 1 1
2193 1 0
2196 1 1
2197 1 0
2198 1 0
2199 1 0
2200 1 1
2201 1 0
2205 1 0
2206 1 1
2207 1 0
2208 1 1
2209 1 1
2210 1 1
2211 1 1
2212 0 1
2213 1 1
2215 1 1
2216 1 0
2217 0 1
2218 0 1
2219 0 1
2223 1 1
2224 1 0
2225 1 0
2226 0 1
2227 1 1
2228 1 0
2231 0 0
2233 1 0
2234 1 0
2235 1 0
2236 1 1
2237 1 0
2238 1 0
2239 1 0
2240 1 0
2241 0 0
2242 1 0
2243 0 1
2246 1 0
2247 0 1
2248 1 0
2249 1 0
2251 1 1
2252 1 1
2253 1 0
2254 1 0
2255 1 0
2256 1 0
2257 1 0
2258 1 0
2259 1 1
2260 1 1
2261 0 1
2262 1 1
2263 1 0
2264 1 0
2265 1 0
2266 1 0
2267 1 0
2271 1 0
2272 1 0
2273 1 0
2274 1 0
2275 1 1
2276 1 0
2277 1 1
2278 1 0
2279 1 0
2280 1 0
2281 1 0
2282 1 0
2283 0 0
2284 1 0
2285 0 0
2286 0 1
2287 1 0
2288 0 0
2289 0 1
2290 0 0
2291 1 1
2295 0 1
2296 0 1
2297 1 0
2298 1 1
2299 1 0
2300 0 1
2301 0 0
2302 1 0
2303 1 0
2304 1 1
2305 1 1
2306 1 1
2307 1 1
2310 0 0
2311 1 0
2312 1 0
2313 1 0
2314 1 0
2315 1 1
2316 0 1
2317 1 1
2318 0 0
2319 1 1
2320 1 0
2321 0 0
2322 1 1
2323 1 0
2324 1 0
2325 1 1
2326 1 0
2327 1 0
2328 1 0
2329 1 0
2330 1 0
2332 1 0
2333 1 1
2334 1 0
2335 0 1
2336 1 0
2337 1 0
2338 1 0
2339 0 1
2340 1 0
2341 1 0
2342 0 1
2343 1 1
2344 0 1
2345 0 1
2346 1 0
2347 1 0
2348 1 1
2349 1 1
2350 0 1
2351 1 0
2354 1 0
2355 1 0
2356 1 0
2357 0 1
2358 1 0
2359 1 1
2360 1 0
2361 0 1
2362 1 0
2363 1 0
2364 1 0
2365 1 0
2366 0 1
2367 1 0
2368 1 1
2369 1 1
2370 0 1
2371 1 1
2372 0 1
2373 1 1
2374 1 0
2375 1 1
2376 1 0
2377 1 1
2378 1 0
2379 0 1
2380 1 0
2381 1 0
2382 1 1
2383 1 1
2384 0 0
2386 1 1
2389 1 1
2390 1 0
2391 1 0
2392 0 1
2393 1 0
2394 1 1
2396 1 1
2397 1 0
2398 1 0
2399 1 0
2400 1 0
2401 1 0
2402 1 0
2403 0 0
2404 0 1
2405 1 0
2406 1 0
2407 1 1
2408 1 0
2409 0 1
2410 0 1
2411 1 0
2412 1 0
2413 1 1
2414 1 0
2416 1 0
2417 1 0
2418 1 1
2419 0 1
2421 1 0
2422 0 1
2423 1 0
2424 1 1
2425 1 1
2426 1 0
2427 1 0
2428 1 1
2429 1 0
2430 0 1
2431 1 0
2432 1 0
2433 0 1
2434 0 0
2435 0 1
2436 1 0
2438 1 1
2439 0 1
2440 0 0
2441 0 1
2442 0 1
2443 1 0
2444 1 1
2445 1 0
2446 1 0
2447 1 0
2448 1 0
2449 1 0
2450 1 0
2451 1 1
2452 1 0
2453 1 0
2455 0 1
2457 1 0
2458 1 1
2459 0 1
2461 1 0
2462 0 1
2463 0 1
2464 1 0
2465 1 0
2466 0 1
2467 1 1
2468 1 1
2469 1 0
2470 1 0
2471 1 1
2475 1 0
2476 1 0
2477 1 0
2478 1 1
2479 0 0
2481 1 1
2482 1 0
2484 0 0
2485 0 0
2486 1 1
2487 1 1
2488 1 1
2489 0 1
2490 1 1
2491 1 0
2492 1 0
2493 1 0
2494 1 1
2495 1 0
2496 0 1
2497 0 1
2498 1 0
2499 1 0
2500 1 0
2501 1 1
2502 1 0
2503 1 1
2504 1 0
2505 1 1
2506 1 0
2507 0 1
2509 1 1
2510 1 1
2511 1 0
2512 1 0
2513 1 0
2517 0 1
2518 1 1
2519 0 1
2520 1 1
2521 1 1
2522 0 1
2523 1 0
2524 1 1
2525 1 1
2529 1 0
2530 1 1
2531 1 0
2533 1 0
2534 1 0
2535 1 0
2538 0 0
2539 0 1
2540 1 0
2541 1 0
2542 1 0
2543 1 1
2544 0 1
2545 1 1
2546 0 1
2547 1 1
2548 0 0
2549 1 0
2553 0 1
2554 1 1
2555 1 1
2556 1 1
2557 0 1
2559 1 1
2560 1 1
2561 1 0
2562 0 1
2563 1 0
2565 1 0
2566 1 1
2567 1 1
2568 1 1
2569 1 1
2570 1 1
2571 1 0
2572 1 1
2573 1 1
2576 1 0
2577 1 0
2578 1 1
2579 0 0
2580 0 1
2581 1 0
2583 1 0
2584 0 1
2585 1 0
2586 1 0
2587 1 0
2588 1 0
2589 1 1
2590 1 0
2591 1 1
2593 1 0
2594 1 0
2596 1 0
2597 1 0
2598 1 1
2599 1 1
2600 1 1
2603 1 0
2604 1 0
2605 0 0
2606 1 0
2607 0 1
2608 0 1
2609 0 1
2610 0 1
2611 1 0
2612 0 1
2613 1 1
2614 1 0
2615 1 1
2616 1 0
2617 0 0
